Age Band,Gender,Patient Health Risk Level,Clinical Condition Type,Clinical Condition,Managing Physician Specialty,Managing Physician,Member Count,Episode Count,YTD Inpatient Short Stay Utilization,Annualized Inpatient Short Stay Utilization,Benchmark Inpatient Short Stay Utilization,YTD 30D Readmission Rate,YTD 30D Readmission Rate - D,YTD 30D Readmission Rate - N,Annualized 30D Readmission Rate,Annualized 30D Readmission Rate - D,Annualized 30D Readmission Rate - N,Benchmark 30D Readmission Rate,Benchmark 30D Readm Rate - D,Benchmark 30D Readm Rate - N,YTD 30D Post Discharge ER Rate,YTD 30D Post Discharge ER Rate - D,YTD 30D Post Discharge ER Rate - N,Annualized 30D Post Discharge ER Rate,Annualized 30D Post Discharge ER Rate - D,Annualized 30D Post Discharge ER Rate - N,Benchmark 30D Post Discharge ER Rate,Benchmark 30D ER Rate - D,Benchmark 30D ER Rate - N
Greater than 85,M,Low,Chronic,COPD,Primary Care,Physician13,1,1,0.012956054,0.028503319,0.027146018,0.038104143,0.089479721,0.003409548,0.047630179,0.196855386,0.009376257,0.043300163,0.19,0.008227031,0.014727685,0.089479721,0.001317829,0.018409606,0.196855386,0.00362403,0.017532958,0.19,0.003331262
Greater than 85,M,Low,Chronic,COPD,Primary Care,Physician9,1,1,0.012956054,0.028503319,0.027146018,0.038104143,0.08180669,0.003117174,0.047630179,0.179974718,0.008572228,0.043300163,0.19,0.008227031,0.014727685,0.08180669,0.001204823,0.018409606,0.179974718,0.003313264,0.017532958,0.19,0.003331262
Greater than 85,M,Low,Chronic,Heart Failure,Cardiology,Physician26,1,1,0.005693752,0.012526255,0.011929766,0.039243723,0.087900551,0.003449545,0.049054653,0.193381213,0.009486248,0.044595139,0.19,0.008473076,0.016834273,0.087900551,0.001479742,0.021042841,0.193381213,0.00406929,0.020040801,0.19,0.003807752
Greater than 85,M,Low,Chronic,Arthritis,Primary Care,Physician12,1,1,0.007206541,0.015854389,0.015099418,0.034155517,0.081455109,0.002782141,0.042694396,0.179201239,0.007650889,0.038813087,0.19,0.007374487,0.019624099,0.081455109,0.001598483,0.024530124,0.179201239,0.004395829,0.023362023,0.19,0.004438784
Greater than 85,M,Low,Chronic,Arthritis,Primary Care,Physician11,1,1,0.007206541,0.015854389,0.015099418,0.034155517,0.085267912,0.00291237,0.042694396,0.187589407,0.008009016,0.038813087,0.19,0.007374487,0.019624099,0.085267912,0.001673306,0.024530124,0.187589407,0.004601591,0.023362023,0.19,0.004438784
Greater than 85,M,Low,Chronic,Arthritis,Primary Care,Physician14,1,1,0.007206541,0.015854389,0.015099418,0.034155517,0.081868524,0.002796262,0.042694396,0.180110752,0.00768972,0.038813087,0.19,0.007374487,0.019624099,0.081868524,0.001606596,0.024530124,0.180110752,0.004418139,0.023362023,0.19,0.004438784
Greater than 85,M,Low,Chronic,Ischemic Heart Disease,Cardiology,Physician23,4,4,0.020332947,0.044732484,0.042602365,0.043547123,0.179026559,0.007796092,0.054433904,0.393858429,0.021439252,0.049485367,0.38,0.01880444,0.015686762,0.179026559,0.002808347,0.019608452,0.393858429,0.007722954,0.018674716,0.38,0.007096392
Greater than 85,M,Low,Chronic,Ischemic Heart Disease,Cardiology,Physician22,1,1,0.005083237,0.011183121,0.010650591,0.043547123,0.043060025,0.00187514,0.054433904,0.094732055,0.005156636,0.049485367,0.095,0.00470111,0.015686762,0.043060025,0.000675472,0.019608452,0.094732055,0.001857549,0.018674716,0.095,0.001774098
Greater than 85,M,Low,Chronic,Osteoporosis,Primary Care,Physician12,2,2,0.010786593,0.023730504,0.02260048,0.035687739,0.086119992,0.003073428,0.044609674,0.189463983,0.008451926,0.040554249,0.19,0.007705307,0.015952765,0.086119992,0.001373852,0.019940956,0.189463983,0.003778093,0.018991386,0.19,0.003608363
Greater than 85,M,Low,Chronic,Osteoporosis,Primary Care,Physician10,1,1,0.005393296,0.011865252,0.01130024,0.035687739,0.043878395,0.001565921,0.044609674,0.09653247,0.004306282,0.040554249,0.095,0.003852654,0.015952765,0.043878395,0.000699982,0.019940956,0.09653247,0.00192495,0.018991386,0.095,0.001804182
Greater than 85,M,Low,Chronic,Asthma,Primary Care,Physician14,1,1,0.002924331,0.006433527,0.006127169,0.03237405,0.032833723,0.001062961,0.040467562,0.072234191,0.002923142,0.036788693,0.075482406,0.002776899,0.014778035,0.032833723,0.000485218,0.018472544,0.072234191,0.001334349,0.017592899,0.075482406,0.001327954
Greater than 85,M,Low,Chronic,Asthma,Primary Care,Physician9,1,1,0.002924331,0.006433527,0.006127169,0.03237405,0.031207333,0.001010308,0.040467562,0.068656133,0.002778346,0.036788693,0.075482406,0.002776899,0.014778035,0.031207333,0.000461183,0.018472544,0.068656133,0.001268253,0.017592899,0.075482406,0.001327954
Greater than 85,M,Mid,Acute,Joint Replacement,Orthopedics,Physician5,1,1,0.056292019,0.123842443,0.117945184,0.077519842,0.504411968,0.039101936,0.096899803,1.109706329,0.107530325,0.08809073,1.102,0.097075984,0.048579645,0.504411968,0.024504154,0.060724556,1.109706329,0.067386424,0.05783291,1.102,0.063731867
Greater than 85,M,Mid,Acute,Joint Replacement,Orthopedics,Physician6,1,1,0.056292019,0.123842443,0.117945184,0.077519842,0.53371992,0.041373884,0.096899803,1.174183825,0.113778181,0.08809073,1.102,0.097075984,0.048579645,0.53371992,0.025927924,0.060724556,1.174183825,0.071301791,0.05783291,1.102,0.063731867
Greater than 85,M,Mid,Acute,Joint Replacement,Orthopedics,Physician7,2,2,0.112584039,0.247684886,0.235890367,0.077519842,1.13468279,0.087960431,0.096899803,2.496302138,0.241891185,0.08809073,2.204,0.194151969,0.048579645,1.13468279,0.055122487,0.060724556,2.496302138,0.151586838,0.05783291,2.204,0.127463734
Greater than 85,M,Mid,Acute,Pneumonia,Primary Care,Physician13,1,1,0.049586411,0.109090104,0.103895337,0.088404418,0.511541911,0.045222565,0.110505523,1.125392205,0.124362054,0.100459566,1.134907495,0.114012314,0.057788977,0.511541911,0.029561483,0.072236221,1.125392205,0.08129408,0.068796401,1.134907495,0.078077551
Greater than 85,M,Mid,Acute,Percutaneous Coronary Intervention,Cardiology,Physician23,1,1,0.037502949,0.082506489,0.078577608,0.08851276,0.538518464,0.047665755,0.11064095,1.18474062,0.131080828,0.100582682,1.197,0.12039747,0.054217403,0.538518464,0.029197073,0.067771754,1.18474062,0.08029195,0.064544527,1.197,0.077259799
Greater than 85,M,Mid,Acute,Intracranial Hemorrhage,Neurology,Physician28,1,1,0.030966722,0.068126788,0.064882656,0.104232159,0.500373739,0.052155035,0.130290198,1.100822225,0.143426346,0.118445635,1.124315004,0.133170204,0.048901454,0.500373739,0.024469003,0.061126818,1.100822225,0.067289759,0.058216017,1.124315004,0.065453141
Greater than 85,M,Mid,Acute,Intracranial Hemorrhage,Neurology,Physician29,1,1,0.030966722,0.068126788,0.064882656,0.104232159,0.486894694,0.050750085,0.130290198,1.071168326,0.139562734,0.118445635,1.124315004,0.133170204,0.048901454,0.486894694,0.023809858,0.061126818,1.071168326,0.065477111,0.058216017,1.124315004,0.065453141
Greater than 85,M,Mid,Acute,Esophagitis,Gastroenterologist,Physician19,2,2,0.133928299,0.294642258,0.280611674,0.091704775,1.07440862,0.098528401,0.114630969,2.363698965,0.270953103,0.104209972,2.360369495,0.245974039,0.053200641,1.07440862,0.057159227,0.066500801,2.363698965,0.157187875,0.063334096,2.360369495,0.149491869
Greater than 85,M,Mid,Acute,Sepsis,Intensive Care,Physician3,1,1,0.0699049,0.153790779,0.146467409,0.105105294,0.60410351,0.063494477,0.131381618,1.329027722,0.174609812,0.119437834,1.177452922,0.140632427,0.052183354,0.60410351,0.031524148,0.065229193,1.329027722,0.086691406,0.062123041,1.177452922,0.073146956
Greater than 85,M,Mid,Acute,Sepsis,Intensive Care,Physician2,2,2,0.1398098,0.307581559,0.292934818,0.105105294,1.135739461,0.11937223,0.131381618,2.498626813,0.328273633,0.119437834,2.354905843,0.281264854,0.052183354,1.135739461,0.059266695,0.065229193,2.498626813,0.16298341,0.062123041,2.354905843,0.146293912
Greater than 85,M,Mid,Acute,Seizures,Neurology,Physician28,1,1,0.03770068,0.082941496,0.078991901,0.072867963,0.48034348,0.035001651,0.091084954,1.056755657,0.09625454,0.082804503,1.137417379,0.094183281,0.049962648,0.48034348,0.023999232,0.06245331,1.056755657,0.065997889,0.059479343,1.137417379,0.067652838
Greater than 85,M,Mid,Acute,Seizures,Neurology,Physician29,1,1,0.03770068,0.082941496,0.078991901,0.072867963,0.472561861,0.03443462,0.091084954,1.039636093,0.094695205,0.082804503,1.137417379,0.094183281,0.049962648,0.472561861,0.023610442,0.06245331,1.039636093,0.064928715,0.059479343,1.137417379,0.067652838
Greater than 85,M,Mid,Acute,Urinary Tract Infections,Primary Care,Physician11,1,1,0.040485543,0.089068194,0.084826851,0.101828608,0.553402315,0.056352187,0.127285759,1.217485093,0.154968515,0.115714327,1.164031943,0.134695173,0.052008953,0.553402315,0.028781875,0.065011191,1.217485093,0.079150156,0.06191542,1.164031943,0.072071526
Greater than 85,M,Mid,Acute,Cellulitis,Dermatologist,Physician34,1,1,0.057363263,0.126199178,0.120189693,0.073187772,0.567324036,0.041521182,0.091484715,1.248112878,0.114183251,0.083167923,1.13530255,0.094420755,0.0529721,0.567324036,0.030052345,0.066215125,1.248112878,0.08264395,0.063062024,1.13530255,0.071594476
Greater than 85,M,Mid,Acute,Small & Large Bowel Procedures,Gastroenterologist,Physician21,1,1,0.041899248,0.092178347,0.087788901,0.084415084,0.480108514,0.0405284,0.105518855,1.056238731,0.111453101,0.095926231,1.102,0.105710707,0.058692012,0.480108514,0.028178535,0.073365015,1.056238731,0.077490971,0.069871443,1.102,0.07699833
Greater than 85,M,Mid,Acute,Acute Myocardial Infarction,Cardiology,Physician23,1,1,0.062459633,0.137411192,0.130867802,0.084704817,0.534791816,0.045299443,0.105881021,1.176541994,0.124573468,0.096255474,1.12084818,0.107887773,0.049933734,0.534791816,0.026704152,0.062417168,1.176541994,0.073436419,0.059444922,1.12084818,0.066628732
Greater than 85,M,Mid,Acute,G.I. Obstruction,Gastroenterologist,Physician19,1,1,0.048545002,0.106799004,0.101713337,0.079945636,0.579818058,0.046353923,0.099932045,1.275599727,0.127473289,0.090847314,1.203928225,0.109373645,0.056318759,0.579818058,0.032654634,0.070398449,1.275599727,0.089800243,0.067046142,1.203928225,0.080718743
Greater than 85,M,Mid,Chronic,Hyperlipidemia,Primary Care,Physician12,5,5,0.014240921,0.031330027,0.029838121,0.04800107,0.148427096,0.007124659,0.060001337,0.326539612,0.019592813,0.05454667,0.323496027,0.017645631,0.027979867,0.148427096,0.00415297,0.034974834,0.326539612,0.011420669,0.033309366,0.323496027,0.010775448
Greater than 85,M,Mid,Chronic,Hyperlipidemia,Primary Care,Physician11,4,4,0.011392737,0.025064021,0.023870496,0.04800107,0.123773906,0.00594128,0.060001337,0.272302592,0.01633852,0.05454667,0.258796822,0.014116505,0.027979867,0.123773906,0.003463177,0.034974834,0.272302592,0.009523738,0.033309366,0.258796822,0.008620358
Greater than 85,M,Mid,Chronic,Hyperlipidemia,Primary Care,Physician14,4,4,0.011392737,0.025064021,0.023870496,0.04800107,0.120464376,0.005782419,0.060001337,0.265021627,0.015901652,0.05454667,0.258796822,0.014116505,0.027979867,0.120464376,0.003370577,0.034974834,0.265021627,0.009269087,0.033309366,0.258796822,0.008620358
Greater than 85,M,Mid,Chronic,Hyperlipidemia,Primary Care,Physician15,3,3,0.008544553,0.018798016,0.017902872,0.04800107,0.092428537,0.004436669,0.060001337,0.203342782,0.012200839,0.05454667,0.194097616,0.010587379,0.027979867,0.092428537,0.002586138,0.034974834,0.203342782,0.00711188,0.033309366,0.194097616,0.006465269
Greater than 85,M,Mid,Chronic,Hyperlipidemia,Primary Care,Physician10,2,2,0.005696368,0.012532011,0.011935248,0.04800107,0.062181966,0.002984801,0.060001337,0.136800326,0.008208202,0.05454667,0.129398411,0.007058252,0.027979867,0.062181966,0.001739843,0.034974834,0.136800326,0.004784569,0.033309366,0.129398411,0.004310179
Greater than 85,M,Mid,Chronic,Hyperlipidemia,Primary Care,Physician13,5,5,0.014240921,0.031330027,0.029838121,0.04800107,0.151966003,0.007294531,0.060001337,0.334325206,0.020059959,0.05454667,0.323496027,0.017645631,0.027979867,0.151966003,0.004251989,0.034974834,0.334325206,0.011692969,0.033309366,0.323496027,0.010775448
Greater than 85,M,Mid,Chronic,Hyperlipidemia,Primary Care,Physician9,1,1,0.002848184,0.006266005,0.005967624,0.04800107,0.027969295,0.001342556,0.060001337,0.06153245,0.003692029,0.05454667,0.064699205,0.003529126,0.027979867,0.027969295,0.000782577,0.034974834,0.06153245,0.002152087,0.033309366,0.064699205,0.00215509
Greater than 85,M,Mid,Chronic,Chronic Kidney Disease,Nephrology,Physician38,1,1,0.01704313,0.037494885,0.035709415,0.059130009,0.122689071,0.007254606,0.073912512,0.269915955,0.019950166,0.067193192,0.285,0.01915006,0.025088951,0.122689071,0.00307814,0.031361189,0.269915955,0.008464885,0.029867799,0.285,0.008512323
Greater than 85,M,Mid,Chronic,Chronic Kidney Disease,Nephrology,Physician39,4,4,0.068172519,0.149979541,0.142837658,0.059130009,0.538023348,0.031813326,0.073912512,1.183651367,0.087486645,0.067193192,1.14,0.076600239,0.025088951,0.538023348,0.013498441,0.031361189,1.183651367,0.037120714,0.029867799,1.14,0.034049291
Greater than 85,M,Mid,Chronic,Chronic Kidney Disease,Nephrology,Physician36,2,2,0.034086259,0.074989771,0.071418829,0.059130009,0.274207561,0.016213896,0.073912512,0.603256635,0.044588213,0.067193192,0.57,0.03830012,0.025088951,0.274207561,0.00687958,0.031361189,0.603256635,0.018918845,0.029867799,0.57,0.017024645
Greater than 85,M,Mid,Chronic,Chronic Kidney Disease,Nephrology,Physician37,5,5,0.085215649,0.187474427,0.178547073,0.059130009,0.610256738,0.036084487,0.073912512,1.342564824,0.099232338,0.067193192,1.425,0.095750299,0.025088951,0.610256738,0.015310701,0.031361189,1.342564824,0.042104429,0.029867799,1.425,0.042561613
Greater than 85,M,Mid,Chronic,Depression ,Primary Care,Physician12,2,2,0.021577819,0.047471203,0.045210669,0.059260417,0.179269267,0.010623571,0.074075521,0.394392388,0.029214821,0.067341383,0.38,0.025589725,0.022285566,0.179269267,0.003995117,0.027856958,0.394392388,0.010986572,0.026530436,0.38,0.010081566
Greater than 85,M,Mid,Chronic,Depression ,Primary Care,Physician11,2,2,0.021577819,0.047471203,0.045210669,0.059260417,0.179725906,0.010650632,0.074075521,0.395396993,0.029289238,0.067341383,0.38,0.025589725,0.022285566,0.179725906,0.004005294,0.027856958,0.395396993,0.011014557,0.026530436,0.38,0.010081566
Greater than 85,M,Mid,Chronic,Depression ,Primary Care,Physician16,2,2,0.021577819,0.047471203,0.045210669,0.059260417,0.176803757,0.010477464,0.074075521,0.388968265,0.028813027,0.067341383,0.38,0.025589725,0.022285566,0.176803757,0.003940172,0.027856958,0.388968265,0.010835472,0.026530436,0.38,0.010081566
Greater than 85,M,Mid,Chronic,Depression ,Primary Care,Physician10,2,2,0.021577819,0.047471203,0.045210669,0.059260417,0.186304617,0.011040489,0.074075521,0.409870157,0.030361345,0.067341383,0.38,0.025589725,0.022285566,0.186304617,0.004151904,0.027856958,0.409870157,0.011417736,0.026530436,0.38,0.010081566
Greater than 85,M,Mid,Chronic,Depression ,Primary Care,Physician13,2,2,0.021577819,0.047471203,0.045210669,0.059260417,0.181136225,0.010734208,0.074075521,0.398499695,0.029519072,0.067341383,0.38,0.025589725,0.022285566,0.181136225,0.004036723,0.027856958,0.398499695,0.011100989,0.026530436,0.38,0.010081566
Greater than 85,M,Mid,Chronic,Alzheimer's Disease/Dementia,Neurology,Physician27,2,2,0.009625663,0.021176459,0.020168057,0.052264264,0.08912628,0.004658119,0.065330331,0.196077817,0.012809829,0.05939121,0.19,0.01128433,0.026306135,0.08912628,0.002344568,0.032882669,0.196077817,0.006447562,0.031316828,0.19,0.005950197
Greater than 85,M,Mid,Chronic,Alzheimer's Disease/Dementia,Neurology,Physician29,1,1,0.004812832,0.01058823,0.010084028,0.052264264,0.039725295,0.002076213,0.065330331,0.08739565,0.005709587,0.05939121,0.095,0.005642165,0.026306135,0.039725295,0.001045019,0.032882669,0.08739565,0.002873802,0.031316828,0.095,0.002975099
Greater than 85,M,Mid,Chronic,Hypertension,Primary Care,Physician12,4,4,0.010991962,0.024182317,0.023030778,0.055499202,0.099722899,0.005534541,0.069374003,0.219390378,0.015219989,0.063067275,0.215664018,0.013601342,0.024958958,0.099722899,0.00248898,0.031198697,0.219390378,0.006844694,0.029713045,0.215664018,0.006408035
Greater than 85,M,Mid,Chronic,Hypertension,Primary Care,Physician11,5,5,0.013739953,0.030227896,0.028788472,0.055499202,0.13143873,0.007294745,0.069374003,0.289165206,0.020060548,0.063067275,0.269580023,0.017001677,0.024958958,0.13143873,0.003280574,0.031198697,0.289165206,0.009021578,0.029713045,0.269580023,0.008010043
Greater than 85,M,Mid,Chronic,Hypertension,Primary Care,Physician14,2,2,0.005495981,0.012091158,0.011515389,0.055499202,0.050130035,0.002782177,0.069374003,0.110286076,0.007650987,0.063067275,0.107832009,0.006800671,0.024958958,0.050130035,0.001251193,0.031198697,0.110286076,0.003440782,0.029713045,0.107832009,0.003204017
Greater than 85,M,Mid,Chronic,Hypertension,Primary Care,Physician15,4,4,0.010991962,0.024182317,0.023030778,0.055499202,0.105822998,0.005873092,0.069374003,0.232810595,0.016151003,0.063067275,0.215664018,0.013601342,0.024958958,0.105822998,0.002641232,0.031198697,0.232810595,0.007263387,0.029713045,0.215664018,0.006408035
Greater than 85,M,Mid,Chronic,Hypertension,Primary Care,Physician10,6,6,0.016487943,0.036273475,0.034546167,0.055499202,0.159093314,0.008829552,0.069374003,0.350005291,0.024281268,0.063067275,0.323496027,0.020402013,0.024958958,0.159093314,0.003970803,0.031198697,0.350005291,0.010919709,0.029713045,0.323496027,0.009612052
Greater than 85,M,Mid,Chronic,Hypertension,Primary Care,Physician13,12,12,0.032975886,0.07254695,0.069092333,0.055499202,0.309729235,0.017189725,0.069374003,0.681404316,0.047271745,0.063067275,0.646992054,0.040804026,0.024958958,0.309729235,0.007730519,0.031198697,0.681404316,0.021258927,0.029713045,0.646992054,0.019224104
Greater than 85,M,Mid,Chronic,Stroke,Cardiology,Physician25,1,1,0.019089092,0.041996002,0.039996193,0.045558912,0.166083929,0.007566603,0.056948641,0.365384643,0.020808159,0.051771491,0.38,0.019673167,0.024703013,0.166083929,0.004102773,0.030878766,0.365384643,0.011282627,0.029408349,0.38,0.011175173
Greater than 85,M,Mid,Chronic,Stroke,Cardiology,Physician24,1,1,0.019089092,0.041996002,0.039996193,0.045558912,0.188357396,0.008581358,0.056948641,0.41438627,0.023598735,0.051771491,0.38,0.019673167,0.024703013,0.188357396,0.004652995,0.030878766,0.41438627,0.012795737,0.029408349,0.38,0.011175173
Greater than 85,M,Mid,Chronic,Diabetes,Primary Care,Physician12,9,9,0.044193391,0.097225459,0.092595676,0.063012834,0.40879424,0.025759284,0.078766043,0.899347328,0.07083803,0.071605493,0.855,0.061222697,0.023356786,0.40879424,0.00954812,0.029195983,0.899347328,0.026257329,0.027805698,0.855,0.023773872
Greater than 85,M,Mid,Chronic,Diabetes,Primary Care,Physician11,2,2,0.009820753,0.021605658,0.020576817,0.063012834,0.091931675,0.005792875,0.078766043,0.202249686,0.015930407,0.071605493,0.19,0.013605044,0.023356786,0.091931675,0.002147228,0.029195983,0.202249686,0.005904878,0.027805698,0.19,0.005283083
Greater than 85,M,Mid,Chronic,Diabetes,Primary Care,Physician14,6,6,0.02946226,0.064816973,0.06173045,0.063012834,0.265438439,0.016726028,0.078766043,0.583964567,0.045996578,0.071605493,0.57,0.040815131,0.023356786,0.265438439,0.006199789,0.029195983,0.583964567,0.017049419,0.027805698,0.57,0.015849248
Greater than 85,M,Mid,Chronic,Diabetes,Primary Care,Physician10,3,3,0.01473113,0.032408486,0.030865225,0.063012834,0.14019445,0.00883405,0.078766043,0.308427789,0.024293636,0.071605493,0.285,0.020407566,0.023356786,0.14019445,0.003274492,0.029195983,0.308427789,0.009004852,0.027805698,0.285,0.007924624
Greater than 85,M,Mid,Chronic,Diabetes,Primary Care,Physician13,1,1,0.004910377,0.010802829,0.010288408,0.063012834,0.045135682,0.002844127,0.078766043,0.099298501,0.00782135,0.071605493,0.095,0.006802522,0.023356786,0.045135682,0.001054224,0.029195983,0.099298501,0.002899117,0.027805698,0.095,0.002641541
Greater than 85,M,Mid,Chronic,Diabetes,Primary Care,Physician9,1,1,0.004910377,0.010802829,0.010288408,0.063012834,0.041221807,0.002597503,0.078766043,0.090687974,0.007143133,0.071605493,0.095,0.006802522,0.023356786,0.041221807,0.000962809,0.029195983,0.090687974,0.002647725,0.027805698,0.095,0.002641541
Greater than 85,M,Mid,Chronic,Atrial Fibrillation,Cardiology,Physician25,3,3,0.007574246,0.016663342,0.01586985,0.049206566,0.107656616,0.005297412,0.061508207,0.236844555,0.014567884,0.055916552,0.243220178,0.013600034,0.023951256,0.107656616,0.002578511,0.02993907,0.236844555,0.007090906,0.0285134,0.243220178,0.006935034
Greater than 85,M,Mid,Chronic,Atrial Fibrillation,Cardiology,Physician23,4,4,0.010098995,0.02221779,0.0211598,0.049206566,0.159816811,0.007864036,0.061508207,0.351596985,0.0216261,0.055916552,0.324293571,0.018133378,0.023951256,0.159816811,0.003827813,0.02993907,0.351596985,0.010526487,0.0285134,0.324293571,0.009246712
Greater than 85,M,Mid,Chronic,Atrial Fibrillation,Cardiology,Physician22,1,1,0.002524749,0.005554447,0.00528995,0.049206566,0.039498805,0.001943601,0.061508207,0.086897371,0.005344902,0.055916552,0.081073393,0.004533345,0.023951256,0.039498805,0.000946046,0.02993907,0.086897371,0.002601627,0.0285134,0.081073393,0.002311678
Greater than 85,M,Mid,Chronic,COPD,Primary Care,Physician12,3,3,0.038868162,0.085509956,0.081438054,0.054434491,0.274391782,0.014936377,0.068043113,0.603661921,0.041075036,0.061857376,0.57,0.035258704,0.02103955,0.274391782,0.00577308,0.026299437,0.603661921,0.015875969,0.025047083,0.57,0.014276837
Greater than 85,M,Mid,Chronic,COPD,Primary Care,Physician11,1,1,0.012956054,0.028503319,0.027146018,0.054434491,0.093404103,0.005084405,0.068043113,0.205489026,0.013982113,0.061857376,0.19,0.011752901,0.02103955,0.093404103,0.00196518,0.026299437,0.205489026,0.005404246,0.025047083,0.19,0.004758946
Greater than 85,M,Mid,Chronic,COPD,Primary Care,Physician14,2,2,0.025912108,0.057006638,0.054292036,0.054434491,0.184328811,0.010033845,0.068043113,0.405523385,0.027593074,0.061857376,0.38,0.023505803,0.02103955,0.184328811,0.003878195,0.026299437,0.405523385,0.010665037,0.025047083,0.38,0.009517892
Greater than 85,M,Mid,Chronic,COPD,Primary Care,Physician13,2,2,0.025912108,0.057006638,0.054292036,0.054434491,0.189982333,0.010341592,0.068043113,0.417961133,0.028439377,0.061857376,0.38,0.023505803,0.02103955,0.189982333,0.003997143,0.026299437,0.417961133,0.010992143,0.025047083,0.38,0.009517892
Greater than 85,M,Mid,Chronic,COPD,Primary Care,Physician9,1,1,0.012956054,0.028503319,0.027146018,0.054434491,0.086734462,0.004721346,0.068043113,0.190815816,0.012983702,0.061857376,0.19,0.011752901,0.02103955,0.086734462,0.001824854,0.026299437,0.190815816,0.005018349,0.025047083,0.19,0.004758946
Greater than 85,M,Mid,Chronic,Heart Failure,Cardiology,Physician25,1,1,0.005693752,0.012526255,0.011929766,0.056062461,0.084065142,0.004712899,0.070078076,0.184943312,0.012960472,0.063707342,0.19,0.012104395,0.024048961,0.084065142,0.002021679,0.030061201,0.184943312,0.005559618,0.028629716,0.19,0.005439646
Greater than 85,M,Mid,Chronic,Heart Failure,Cardiology,Physician23,1,1,0.005693752,0.012526255,0.011929766,0.056062461,0.094138697,0.005277647,0.070078076,0.207105132,0.014513529,0.063707342,0.19,0.012104395,0.024048961,0.094138697,0.002263938,0.030061201,0.207105132,0.006225829,0.028629716,0.19,0.005439646
Greater than 85,M,Mid,Chronic,Heart Failure,Cardiology,Physician26,5,5,0.02846876,0.062631273,0.059648831,0.056062461,0.458428401,0.025700624,0.070078076,1.008542481,0.070676717,0.063707342,0.95,0.060521975,0.024048961,0.458428401,0.011024727,0.030061201,1.008542481,0.030317999,0.028629716,0.95,0.02719823
Greater than 85,M,Mid,Chronic,Heart Failure,Cardiology,Physician24,4,4,0.022775008,0.050105018,0.047719065,0.056062461,0.379093893,0.021252937,0.070078076,0.834006564,0.058445575,0.063707342,0.76,0.04841758,0.024048961,0.379093893,0.009116814,0.030061201,0.834006564,0.025071239,0.028629716,0.76,0.021758584
Greater than 85,M,Mid,Chronic,Arthritis,Primary Care,Physician11,5,5,0.036032703,0.079271947,0.075497092,0.048793595,0.439941043,0.021466305,0.060991994,0.967870294,0.059032339,0.055447267,0.95,0.052674904,0.028034428,0.439941043,0.012333495,0.035043035,0.967870294,0.033917112,0.033374319,0.95,0.031705603
Greater than 85,M,Mid,Chronic,Arthritis,Primary Care,Physician14,2,2,0.014413081,0.031708779,0.030198837,0.048793595,0.166194209,0.008109213,0.060991994,0.365627259,0.022300336,0.055447267,0.38,0.021069961,0.028034428,0.166194209,0.00465916,0.035043035,0.365627259,0.012812689,0.033374319,0.38,0.012682241
Greater than 85,M,Mid,Chronic,Arthritis,Primary Care,Physician15,1,1,0.007206541,0.015854389,0.015099418,0.048793595,0.086666257,0.004228758,0.060991994,0.190665764,0.011629085,0.055447267,0.19,0.010534981,0.028034428,0.086666257,0.002429639,0.035043035,0.190665764,0.006681507,0.033374319,0.19,0.006341121
Greater than 85,M,Mid,Chronic,Arthritis,Primary Care,Physician10,1,1,0.007206541,0.015854389,0.015099418,0.048793595,0.087900317,0.004288972,0.060991994,0.193380697,0.011794674,0.055447267,0.19,0.010534981,0.028034428,0.087900317,0.002464235,0.035043035,0.193380697,0.006776646,0.033374319,0.19,0.006341121
Greater than 85,M,Mid,Chronic,Arthritis,Primary Care,Physician13,3,3,0.021619622,0.047563168,0.045298255,0.048793595,0.261283046,0.012748939,0.060991994,0.574822702,0.035059583,0.055447267,0.57,0.031604942,0.028034428,0.261283046,0.007324921,0.035043035,0.574822702,0.020143532,0.033374319,0.57,0.019023362
Greater than 85,M,Mid,Chronic,Ischemic Heart Disease,Cardiology,Physician25,4,4,0.020332947,0.044732484,0.042602365,0.062210176,0.165593842,0.010301622,0.07776272,0.364306451,0.028329461,0.070693382,0.38,0.026863485,0.02240966,0.165593842,0.003710902,0.028012074,0.364306451,0.010204979,0.026678166,0.38,0.010137703
Greater than 85,M,Mid,Chronic,Ischemic Heart Disease,Cardiology,Physician23,10,10,0.050832368,0.111831209,0.106505913,0.062210176,0.455652526,0.028346224,0.07776272,1.002435557,0.077952115,0.070693382,0.95,0.067158713,0.02240966,0.455652526,0.010211018,0.028012074,1.002435557,0.028080299,0.026678166,0.95,0.025344258
Greater than 85,M,Mid,Chronic,Ischemic Heart Disease,Cardiology,Physician22,5,5,0.025416184,0.055915605,0.053252957,0.062210176,0.223802744,0.013922808,0.07776272,0.492366036,0.038287722,0.070693382,0.475,0.033579356,0.02240966,0.223802744,0.005015343,0.028012074,0.492366036,0.013792194,0.026678166,0.475,0.012672129
Greater than 85,M,Mid,Chronic,Osteoporosis,Primary Care,Physician12,1,1,0.005393296,0.011865252,0.01130024,0.050982484,0.044602636,0.002273953,0.063728105,0.0981258,0.006253371,0.057934641,0.095,0.005503791,0.022789664,0.044602636,0.001016479,0.02848708,0.0981258,0.002795317,0.027130552,0.095,0.002577402
